order_id,customer_id,age,city,product_category,payment_method,order_value,discount,delivery_days,is_returned
803,1143,56,Chennai,Clothing,UPI,9343.21,0.23,2,0
804,1884,40,Mumbai,Clothing,UPI,5276.86,0.3,5,0
805,1068,42,Delhi,Clothing,Wallet,14608.65,0.27,9,0
806,1098,60,Delhi,Clothing,UPI,1656.3,0.28,7,0
807,1395,36,Hyderabad,Sports,Wallet,4610.42,0.24,9,0
808,1024,22,Chennai,Electronics,Wallet,15021.58,0.18,6,1
809,1947,28,Bangalore,Clothing,Wallet,8855.06,0.04,7,0
810,1890,29,Chennai,Sports,Card,14164.62,0.19,5,1
811,1468,27,Delhi,Clothing,Card,11436.22,0.02,6,0
812,1483,25,Mumbai,Home,NetBanking,19024.11,0.27,1,1
813,1564,41,Bangalore,Clothing,NetBanking,12036.36,0.14,1,0
814,1150,45,Hyderabad,Clothing,Wallet,494.41,0.21,2,0
815,1143,58,Bangalore,Beauty,Card,7186.97,0.02,4,0
816,1568,53,Hyderabad,Home,UPI,3032.6,0.16,9,0
817,1038,54,Bangalore,Electronics,NetBanking,18507.75,0.09,7,0
818,1108,38,Hyderabad,Clothing,Card,2259.45,0.09,6,0
819,1692,25,Hyderabad,Electronics,UPI,7876.59,0.12,1,0
820,1041,26,Bangalore,Home,UPI,4676.76,0.0,5,0
821,1185,64,Bangalore,Clothing,Card,16965.1,0.14,4,0
822,1934,32,Hyderabad,Beauty,NetBanking,6309.62,0.15,5,0
823,1397,63,Delhi,Sports,Card,19839.49,0.26,9,0
824,1222,57,Bangalore,Beauty,NetBanking,964.61,0.13,3,0
825,1633,35,Chennai,Beauty,Wallet,2739.88,0.11,4,0
826,1132,59,Mumbai,Sports,Card,4647.85,0.3,8,1
827,1162,37,Hyderabad,Sports,Card,16259.9,0.17,3,0
828,1214,23,Hyderabad,Sports,NetBanking,17594.64,0.14,3,0
829,1732,29,Mumbai,Clothing,NetBanking,1614.74,0.15,9,0
830,1234,19,Delhi,Electronics,Card,842.71,0.24,5,0
831,1842,24,Mumbai,Electronics,UPI,14942.23,0.1,1,0
832,1657,33,Bangalore,Sports,UPI,2840.37,0.12,7,0
833,1750,20,Mumbai,Beauty,UPI,2833.37,0.23,7,0
834,1587,62,Hyderabad,Home,Wallet,642.86,0.02,6,1
835,1008,20,Mumbai,Sports,Wallet,1186.2,0.26,6,0
836,1073,44,Chennai,Beauty,NetBanking,5420.77,0.13,3,0
837,1953,60,Bangalore,Beauty,Wallet,1487.11,0.17,3,0
838,1491,57,Mumbai,Clothing,UPI,7503.81,0.23,9,1
839,1912,55,Hyderabad,Clothing,Card,16688.95,0.08,1,0
840,1252,50,Bangalore,Electronics,Wallet,6661.14,0.27,7,0
841,1229,45,Hyderabad,Electronics,Wallet,14611.12,0.29,7,0
842,1518,18,Delhi,Home,UPI,2059.42,0.15,8,0
843,1173,25,Chennai,Home,Wallet,13255.63,0.28,6,1
844,1652,54,Delhi,Home,NetBanking,6471.59,0.0,8,0
845,1167,49,Chennai,Home,Card,15045.11,0.27,1,0
846,1169,60,Mumbai,Beauty,UPI,2897.79,0.09,1,0
847,1392,54,Bangalore,Beauty,NetBanking,17978.09,0.09,9,0
848,1945,21,Mumbai,Electronics,UPI,5003.03,0.07,4,0
849,1794,47,Chennai,Clothing,NetBanking,7192.13,0.1,3,0
850,1633,23,Chennai,Clothing,Card,19013.58,0.06,6,0
851,1193,63,Chennai,Sports,Card,11653.95,0.27,9,0
852,1516,36,Hyderabad,Beauty,NetBanking,7442.28,0.27,4,0
853,1028,49,Bangalore,Home,NetBanking,19002.12,0.03,9,0
854,1164,26,Mumbai,Home,NetBanking,6715.73,0.04,5,0
855,1421,29,Mumbai,Sports,NetBanking,2078.44,0.26,7,0
856,1338,28,Delhi,Clothing,NetBanking,19937.61,0.12,3,0
857,1647,63,Chennai,Home,NetBanking,5503.33,0.05,3,0
858,1495,33,Chennai,Clothing,Card,17054.91,0.15,3,0
859,1364,18,Chennai,Sports,NetBanking,3477.71,0.13,8,1
860,1832,62,Mumbai,Clothing,Wallet,14680.81,0.07,6,0
861,1341,38,Delhi,Clothing,Card,10584.1,0.22,9,1
862,1499,47,Hyderabad,Clothing,UPI,19621.95,0.19,9,1
863,1656,30,Bangalore,Home,Card,11146.04,0.03,8,0
864,1510,51,Hyderabad,Electronics,UPI,695.3,0.28,1,0
865,1326,21,Mumbai,Beauty,UPI,12156.78,0.17,6,0
866,1216,45,Chennai,Clothing,Wallet,3077.27,0.08,4,0
867,1300,55,Bangalore,Clothing,NetBanking,16011.11,0.06,4,1
868,1131,48,Mumbai,Clothing,NetBanking,17160.05,0.04,3,0
869,1803,44,Mumbai,Electronics,Card,9745.45,0.13,9,0
870,1069,22,Mumbai,Sports,NetBanking,15707.78,0.04,2,0
871,1251,42,Bangalore,Home,Wallet,3073.19,0.12,1,1
872,1414,20,Bangalore,Electronics,Card,9943.15,0.04,3,0
873,1786,50,Delhi,Clothing,Card,8000.1,0.2,4,0
874,1444,21,Delhi,Electronics,Card,12304.08,0.24,4,0
875,1875,42,Hyderabad,Electronics,NetBanking,1080.65,0.16,6,0
876,1181,37,Bangalore,Electronics,NetBanking,15092.03,0.2,1,0
877,1166,51,Bangalore,Sports,NetBanking,1766.76,0.28,1,0
878,1090,43,Bangalore,Beauty,Card,13198.14,0.19,2,0
879,1713,22,Delhi,Home,Card,565.45,0.11,4,0
880,1857,52,Mumbai,Sports,UPI,16671.38,0.13,7,0
881,1530,45,Chennai,Sports,UPI,3659.05,0.26,6,0
882,1038,46,Delhi,Beauty,NetBanking,10406.85,0.04,9,0
883,1125,26,Bangalore,Sports,Card,5377.56,0.1,7,0
884,1450,55,Delhi,Electronics,NetBanking,14508.41,0.17,5,0
885,1172,23,Hyderabad,Electronics,NetBanking,6562.75,0.2,6,0
886,1652,36,Bangalore,Clothing,UPI,14547.26,0.23,9,0
887,1753,61,Hyderabad,Sports,Wallet,5840.45,0.1,1,0
888,1219,28,Bangalore,Clothing,NetBanking,15098.97,0.04,9,0
889,1637,19,Delhi,Home,Wallet,805.99,0.29,6,0
890,1057,64,Mumbai,Electronics,Wallet,5809.56,0.02,4,0
891,1659,61,Chennai,Home,Card,10072.94,0.03,5,0
892,1475,61,Hyderabad,Beauty,Card,1092.18,0.15,1,0
893,1455,26,Delhi,Electronics,NetBanking,3883.47,0.25,7,0
894,1828,38,Mumbai,Home,UPI,18703.83,0.23,8,1
895,1894,41,Delhi,Beauty,UPI,19541.32,0.28,5,0
896,1360,51,Hyderabad,Home,NetBanking,14847.05,0.04,2,0
897,1934,39,Chennai,Beauty,NetBanking,5193.56,0.11,8,1
898,1000,20,Delhi,Beauty,UPI,5358.25,0.08,7,0
899,1386,29,Bangalore,Electronics,Wallet,12986.65,0.26,9,1
900,1972,45,Mumbai,Clothing,NetBanking,2528.47,0.15,4,0
901,1347,47,Delhi,Beauty,Wallet,18976.53,0.01,9,0
902,1189,43,Mumbai,Beauty,NetBanking,4651.3,0.21,4,0
903,1504,38,Bangalore,Electronics,NetBanking,19992.79,0.12,3,0
904,1190,45,Chennai,Clothing,Wallet,10015.53,0.16,3,0
905,1507,43,Chennai,Sports,Wallet,15474.31,0.27,2,0
906,1368,50,Bangalore,Sports,UPI,243.25,0.08,3,0
907,1408,38,Mumbai,Clothing,NetBanking,17797.18,0.07,8,1
908,1823,52,Delhi,Home,Card,5546.04,0.08,8,0
909,1928,51,Bangalore,Electronics,Card,13425.15,0.1,2,0
910,1933,58,Hyderabad,Clothing,NetBanking,16165.83,0.03,2,0
911,1116,64,Mumbai,Sports,NetBanking,3450.13,0.21,2,0
912,1133,35,Chennai,Beauty,NetBanking,8961.69,0.06,7,0
913,1057,28,Bangalore,Sports,Wallet,9977.95,0.28,6,0
914,1555,40,Chennai,Beauty,Card,6379.97,0.06,1,0
915,1684,39,Mumbai,Electronics,Card,9738.77,0.08,2,0
916,1671,34,Chennai,Beauty,Card,6487.4,0.09,1,1
917,1172,22,Bangalore,Clothing,NetBanking,7342.81,0.23,7,0
918,1828,61,Mumbai,Beauty,Wallet,13452.76,0.13,6,0
919,1814,28,Hyderabad,Home,NetBanking,12725.35,0.25,2,0
920,1148,47,Bangalore,Clothing,UPI,4798.86,0.24,2,0
921,1079,32,Delhi,Electronics,UPI,17970.16,0.28,2,0
922,1885,44,Bangalore,Clothing,Card,17283.21,0.23,8,0
923,1212,52,Mumbai,Home,NetBanking,10279.85,0.02,7,1
924,1202,50,Bangalore,Electronics,UPI,8778.36,0.25,1,0
925,1763,37,Hyderabad,Sports,UPI,7661.75,0.28,4,0
926,1228,33,Hyderabad,Home,NetBanking,14203.9,0.3,4,0
927,1675,51,Delhi,Electronics,Wallet,13498.99,0.04,7,0
928,1226,19,Chennai,Beauty,NetBanking,4084.38,0.18,2,0
929,1658,52,Mumbai,Clothing,NetBanking,13494.87,0.06,4,0
930,1531,57,Mumbai,Electronics,Wallet,5198.14,0.08,1,0
931,1440,45,Chennai,Clothing,Card,567.46,0.22,4,0
932,1401,64,Hyderabad,Beauty,Card,14044.33,0.29,1,0
933,1046,56,Hyderabad,Electronics,Card,12966.91,0.18,2,0
934,1232,23,Bangalore,Sports,Wallet,8334.02,0.26,2,0
935,1304,26,Delhi,Home,UPI,10608.58,0.0,3,0
936,1525,37,Delhi,Electronics,Wallet,18953.95,0.01,8,0
937,1142,18,Delhi,Beauty,NetBanking,11984.96,0.18,6,0
938,1414,25,Bangalore,Electronics,Wallet,13226.1,0.12,6,0
939,1512,40,Delhi,Clothing,UPI,1465.44,0.27,9,0
940,1372,20,Chennai,Electronics,UPI,3486.69,0.09,8,0
941,1565,21,Bangalore,Sports,NetBanking,6158.86,0.13,2,1
942,1885,42,Chennai,Electronics,Card,10879.71,0.16,6,0
943,1258,64,Bangalore,Home,UPI,15576.5,0.08,1,1
944,1655,55,Delhi,Electronics,UPI,6560.57,0.27,9,0
945,1470,32,Chennai,Clothing,UPI,7256.37,0.14,4,0
946,1952,38,Chennai,Electronics,NetBanking,5271.79,0.13,4,0
947,1970,52,Chennai,Sports,UPI,5241.26,0.25,9,0
948,1011,63,Bangalore,Beauty,Card,18987.5,0.09,3,1
949,1329,31,Mumbai,Electronics,NetBanking,12782.05,0.25,5,0
950,1735,53,Delhi,Electronics,Card,3286.84,0.04,1,0
951,1783,29,Chennai,Home,UPI,14500.52,0.05,6,0
952,1967,34,Mumbai,Sports,UPI,14496.02,0.29,3,0
953,1357,56,Delhi,Beauty,Card,13396.11,0.25,1,0
954,1971,26,Delhi,Clothing,NetBanking,2867.46,0.12,6,0
955,1407,52,Chennai,Electronics,NetBanking,8278.23,0.19,2,0
956,1667,30,Chennai,Beauty,Card,2313.78,0.28,8,1
957,1372,32,Bangalore,Clothing,UPI,16369.09,0.06,2,0
958,1007,35,Mumbai,Sports,Wallet,13172.41,0.02,4,0
959,1121,50,Mumbai,Sports,Card,10242.64,0.16,3,0
960,1347,23,Chennai,Beauty,Card,6991.71,0.04,9,1
961,1675,44,Delhi,Clothing,Card,3848.14,0.06,2,0
962,1089,40,Chennai,Sports,UPI,2307.66,0.27,3,0
963,1647,44,Delhi,Beauty,NetBanking,19390.96,0.0,7,1
964,1697,51,Delhi,Sports,UPI,4153.04,0.25,4,0
965,1315,63,Chennai,Sports,Card,1385.52,0.16,6,0
966,1177,55,Hyderabad,Sports,UPI,19241.0,0.17,3,0
967,1539,31,Mumbai,Home,UPI,11069.24,0.2,1,1
968,1731,53,Delhi,Clothing,Card,15973.8,0.13,6,1
969,1868,25,Delhi,Beauty,UPI,1066.56,0.03,4,0
970,1040,52,Hyderabad,Beauty,Wallet,11425.53,0.03,2,0
971,1739,36,Bangalore,Clothing,UPI,8084.56,0.23,7,0
972,1703,47,Hyderabad,Clothing,UPI,15484.9,0.07,5,0
973,1922,31,Hyderabad,Clothing,NetBanking,960.83,0.01,6,1
974,1501,37,Delhi,Clothing,NetBanking,8153.47,0.29,6,1
975,1958,42,Mumbai,Electronics,Card,16021.65,0.29,9,0
976,1144,57,Hyderabad,Beauty,Card,10549.41,0.11,2,0
977,1200,41,Bangalore,Electronics,NetBanking,11090.77,0.01,6,0
978,1928,31,Chennai,Sports,Wallet,2123.86,0.22,9,0
979,1723,43,Hyderabad,Sports,UPI,2820.15,0.25,4,0
980,1460,55,Hyderabad,Beauty,Wallet,13604.59,0.04,6,0
981,1731,40,Bangalore,Sports,Wallet,13565.92,0.04,7,0
982,1751,39,Mumbai,Clothing,NetBanking,19586.25,0.25,1,0
983,1924,36,Hyderabad,Electronics,Card,14296.67,0.28,5,0
984,1908,63,Hyderabad,Clothing,UPI,9966.22,0.24,4,1
985,1557,20,Mumbai,Sports,Card,17175.09,0.06,2,1
986,1546,59,Bangalore,Electronics,Wallet,2268.57,0.12,2,0
987,1252,36,Hyderabad,Clothing,Wallet,9096.06,0.18,2,0
988,1389,26,Mumbai,Beauty,Card,5884.76,0.05,7,0
989,1593,45,Hyderabad,Clothing,Card,2271.83,0.06,4,1
990,1882,37,Chennai,Sports,NetBanking,15317.34,0.08,6,0
991,1255,62,Delhi,Electronics,Card,10313.68,0.15,7,0
992,1708,24,Chennai,Beauty,Card,11224.02,0.15,9,0
993,1814,31,Hyderabad,Electronics,NetBanking,8342.85,0.24,2,0
994,1920,26,Bangalore,Beauty,Card,9314.68,0.23,9,0
995,1449,36,Delhi,Electronics,Wallet,2497.14,0.27,5,0
996,1009,64,Chennai,Sports,Card,13523.77,0.25,6,0
997,1823,31,Mumbai,Beauty,UPI,8762.46,0.08,6,1
998,1797,55,Bangalore,Home,Wallet,16372.0,0.1,3,0
999,1241,53,Chennai,Electronics,NetBanking,4086.49,0.15,7,0
1000,1250,57,Mumbai,Electronics,Wallet,4260.09,0.0,7,0
1001,1876,34,Hyderabad,Clothing,NetBanking,12986.04,0.27,8,0
1002,1004,47,Mumbai,Beauty,UPI,16950.87,0.01,5,0
1003,1118,26,Chennai,Home,UPI,9549.52,0.1,2,0
1004,1800,50,Chennai,Sports,Wallet,14593.69,0.17,3,0
1005,1373,42,Hyderabad,Clothing,Card,19986.73,0.16,9,1
1006,1064,31,Mumbai,Home,Wallet,19807.26,0.2,6,0
1007,1145,28,Mumbai,Beauty,Wallet,14937.87,0.16,8,0
1008,1223,52,Hyderabad,Home,UPI,14843.81,0.07,8,0
1009,1238,58,Mumbai,Electronics,NetBanking,5102.85,0.06,5,0
1010,1176,31,Hyderabad,Electronics,Wallet,16704.08,0.27,1,1
1011,1778,47,Bangalore,Clothing,Card,8221.02,0.08,6,0
1012,1852,58,Chennai,Beauty,UPI,19247.48,0.08,7,0
1013,1281,21,Bangalore,Beauty,Wallet,1812.27,0.12,9,0
1014,1062,21,Delhi,Home,Wallet,8829.64,0.04,2,0
1015,1216,45,Delhi,Clothing,Card,11205.64,0.15,2,0
1016,1853,25,Delhi,Beauty,Wallet,8222.09,0.2,1,0
1017,1826,19,Hyderabad,Electronics,Wallet,4369.47,0.24,5,1
1018,1794,58,Mumbai,Home,Wallet,11941.17,0.21,2,0
1019,1688,63,Bangalore,Sports,Wallet,15167.17,0.04,3,0
1020,1460,39,Bangalore,Electronics,Card,12967.8,0.14,2,0
1021,1928,58,Bangalore,Clothing,Wallet,4842.09,0.01,4,1
1022,1609,33,Bangalore,Beauty,Wallet,14685.84,0.01,3,0
1023,1104,46,Delhi,Electronics,Wallet,5286.58,0.13,9,0
1024,1098,47,Bangalore,Sports,UPI,3669.01,0.08,2,0
1025,1510,29,Mumbai,Sports,Card,13875.23,0.21,7,1
1026,1384,52,Delhi,Clothing,UPI,16887.19,0.22,3,0
1027,1404,28,Bangalore,Electronics,UPI,9734.48,0.27,8,0
1028,1822,63,Hyderabad,Home,Card,10721.56,0.23,4,0
1029,1517,38,Chennai,Electronics,UPI,6194.4,0.01,4,1
1030,1475,38,Chennai,Sports,UPI,9993.44,0.11,9,0
1031,1976,22,Chennai,Clothing,UPI,2813.26,0.08,3,1
1032,1708,37,Delhi,Clothing,Card,19125.45,0.12,7,0
1033,1862,54,Bangalore,Home,Wallet,16047.14,0.05,1,0
1034,1644,20,Delhi,Clothing,NetBanking,13425.87,0.03,7,0
1035,1869,61,Mumbai,Clothing,NetBanking,10856.25,0.16,2,0
1036,1770,50,Hyderabad,Clothing,Card,15884.95,0.22,6,0
1037,1436,26,Hyderabad,Clothing,NetBanking,9996.19,0.21,9,0
1038,1022,26,Chennai,Clothing,Card,6139.48,0.14,6,0
1039,1996,21,Chennai,Sports,Card,3375.41,0.16,3,0
1040,1564,52,Chennai,Electronics,NetBanking,13022.19,0.15,1,0
1041,1676,34,Bangalore,Beauty,UPI,18602.63,0.21,4,0
1042,1713,51,Mumbai,Clothing,Wallet,3241.65,0.01,4,1
1043,1457,41,Mumbai,Beauty,NetBanking,3764.36,0.21,8,0
1044,1082,49,Mumbai,Beauty,NetBanking,8785.4,0.17,7,0
1045,1144,18,Mumbai,Sports,NetBanking,16176.61,0.06,7,0
1046,1084,25,Chennai,Clothing,NetBanking,6019.67,0.01,7,0
1047,1077,62,Hyderabad,Beauty,Card,5227.48,0.03,2,0
1048,1456,40,Chennai,Clothing,Card,12475.33,0.16,9,1
1049,1877,64,Mumbai,Home,Wallet,10805.17,0.23,6,0
1050,1000,57,Chennai,Home,Wallet,1392.36,0.1,2,0
1051,1050,29,Mumbai,Home,NetBanking,1813.5,0.11,1,0
1052,1684,29,Delhi,Beauty,NetBanking,12931.66,0.28,1,0
1053,1716,63,Hyderabad,Home,NetBanking,9409.45,0.06,1,0
1054,1771,64,Delhi,Sports,Wallet,19425.35,0.03,4,0
1055,1445,32,Bangalore,Sports,NetBanking,13634.92,0.1,4,0
1056,1448,58,Chennai,Beauty,UPI,399.46,0.22,9,0
1057,1880,36,Bangalore,Clothing,Wallet,9724.17,0.19,1,0
1058,1487,43,Chennai,Electronics,UPI,8406.07,0.12,3,0
1059,1799,46,Delhi,Clothing,NetBanking,2312.93,0.29,3,0
1060,1033,39,Mumbai,Clothing,Card,18479.53,0.22,8,0
1061,1347,57,Mumbai,Clothing,UPI,16139.22,0.02,2,0
1062,1094,38,Chennai,Clothing,Wallet,4755.7,0.22,6,0
1063,1071,55,Mumbai,Electronics,UPI,5268.42,0.01,4,0
1064,1550,37,Delhi,Home,Wallet,833.96,0.2,6,1
1065,1153,46,Mumbai,Clothing,NetBanking,6075.01,0.06,5,0
1066,1249,21,Delhi,Sports,UPI,11775.52,0.21,9,0
1067,1673,24,Bangalore,Beauty,Card,8532.7,0.09,9,0
1068,1437,45,Delhi,Beauty,UPI,19391.26,0.26,1,0
1069,1117,45,Hyderabad,Sports,Card,1310.39,0.1,3,0
1070,1770,21,Hyderabad,Clothing,Wallet,11910.32,0.19,1,0
1071,1890,39,Hyderabad,Electronics,NetBanking,17194.53,0.09,6,0
1072,1305,29,Chennai,Home,NetBanking,9718.67,0.28,3,0
1073,1267,62,Chennai,Beauty,Card,258.66,0.23,1,1
1074,1960,20,Chennai,Home,Wallet,5007.47,0.07,6,0
1075,1053,39,Delhi,Electronics,NetBanking,6610.63,0.28,5,0
1076,1235,61,Chennai,Beauty,Wallet,19326.69,0.11,8,0
1077,1388,19,Bangalore,Home,Card,18253.11,0.2,2,0
1078,1989,41,Hyderabad,Electronics,Card,18993.58,0.22,8,0
1079,1733,51,Delhi,Home,UPI,16550.02,0.01,5,0
1080,1762,44,Hyderabad,Clothing,NetBanking,7162.63,0.29,8,0
1081,1824,58,Chennai,Electronics,NetBanking,18136.35,0.1,4,1
1082,1400,18,Delhi,Home,UPI,19637.35,0.06,4,0
1083,1623,25,Mumbai,Clothing,Card,7131.41,0.26,4,1
1084,1766,40,Bangalore,Clothing,Card,5359.01,0.21,6,0
1085,1302,55,Chennai,Electronics,Card,11028.94,0.03,4,0
1086,1918,23,Chennai,Sports,Card,3905.61,0.04,9,0
1087,1206,39,Bangalore,Beauty,Wallet,845.96,0.21,9,0
1088,1228,42,Bangalore,Electronics,NetBanking,18927.46,0.02,3,0
1089,1852,35,Mumbai,Clothing,NetBanking,18529.66,0.28,7,0
1090,1909,34,Chennai,Clothing,Card,3420.55,0.22,5,0
1091,1577,29,Chennai,Electronics,Card,8273.26,0.1,9,0
1092,1074,23,Hyderabad,Sports,Card,16654.52,0.11,2,0
1093,1434,43,Delhi,Beauty,NetBanking,13287.81,0.15,3,0
1094,1102,44,Delhi,Home,NetBanking,8016.79,0.11,5,0
1095,1421,25,Hyderabad,Electronics,Card,14934.59,0.24,5,0
1096,1703,36,Delhi,Beauty,Wallet,17961.54,0.29,7,0
1097,1763,59,Bangalore,Beauty,UPI,18537.93,0.18,8,0
1098,1737,18,Delhi,Clothing,UPI,7701.22,0.13,8,0
1099,1805,46,Delhi,Home,UPI,3636.5,0.07,1,0
1100,1305,62,Hyderabad,Electronics,NetBanking,18274.21,0.2,1,0
1101,1097,52,Mumbai,Clothing,NetBanking,2032.6,0.21,3,0
1102,1849,57,Delhi,Clothing,UPI,14489.43,0.21,1,0
1103,1797,31,Delhi,Sports,UPI,2981.85,0.01,1,0
1104,1334,52,Mumbai,Beauty,Wallet,7909.86,0.27,8,0
1105,1858,62,Hyderabad,Electronics,NetBanking,8348.8,0.1,1,0
1106,1434,37,Mumbai,Electronics,NetBanking,3343.41,0.22,9,0
1107,1446,30,Hyderabad,Electronics,UPI,18469.09,0.23,2,0
1108,1993,55,Bangalore,Clothing,Wallet,252.83,0.2,9,0
1109,1307,63,Hyderabad,Sports,Wallet,17897.41,0.12,7,1
1110,1248,25,Bangalore,Home,UPI,17699.82,0.18,9,0
1111,1165,60,Bangalore,Clothing,UPI,6475.88,0.01,3,0
1112,1480,37,Hyderabad,Home,NetBanking,14144.83,0.23,1,0
1113,1983,50,Chennai,Sports,UPI,5205.62,0.03,1,0
1114,1334,43,Hyderabad,Beauty,Card,15223.72,0.12,6,0
1115,1541,56,Delhi,Electronics,Wallet,11310.17,0.03,7,0
1116,1758,38,Delhi,Home,UPI,6144.46,0.25,9,0
1117,1105,59,Chennai,Clothing,Card,8124.65,0.17,6,0
1118,1562,60,Bangalore,Home,Wallet,13859.8,0.21,5,1
1119,1080,58,Chennai,Beauty,Card,18140.73,0.2,2,0
1120,1132,26,Delhi,Electronics,Card,2788.39,0.25,2,0
1121,1796,41,Chennai,Home,UPI,11513.01,0.04,8,0
1122,1899,54,Hyderabad,Beauty,Wallet,5223.84,0.2,1,1
1123,1137,58,Chennai,Clothing,Card,16067.17,0.17,8,0
1124,1183,34,Bangalore,Sports,NetBanking,1590.7,0.01,7,0
1125,1400,41,Hyderabad,Clothing,Wallet,13841.32,0.06,7,0
1126,1329,38,Mumbai,Electronics,NetBanking,3663.93,0.08,5,0
1127,1784,56,Delhi,Clothing,UPI,12008.43,0.02,3,0
1128,1507,58,Delhi,Clothing,NetBanking,16746.71,0.11,7,0
1129,1851,56,Chennai,Clothing,Wallet,15150.6,0.01,7,0
1130,1983,30,Hyderabad,Clothing,Card,15108.27,0.17,7,0
1131,1068,28,Mumbai,Electronics,Card,10453.34,0.06,2,0
1132,1545,63,Hyderabad,Beauty,Wallet,17836.76,0.09,3,0
1133,1773,36,Delhi,Home,Card,11844.48,0.27,3,0
1134,1052,28,Hyderabad,Sports,NetBanking,18366.86,0.15,4,1
1135,1449,30,Mumbai,Home,Card,11021.14,0.08,9,1
1136,1204,63,Chennai,Home,Card,10218.12,0.18,1,0
1137,1125,62,Bangalore,Sports,NetBanking,4602.59,0.06,7,1
1138,1746,18,Hyderabad,Electronics,NetBanking,10986.78,0.02,7,0
1139,1042,57,Bangalore,Sports,NetBanking,2983.58,0.01,4,0
1140,1751,61,Delhi,Electronics,UPI,17419.87,0.29,1,0
1141,1970,36,Chennai,Home,NetBanking,13582.66,0.22,3,0
1142,1882,29,Chennai,Electronics,NetBanking,19873.98,0.24,5,0
1143,1110,25,Hyderabad,Beauty,UPI,2023.53,0.29,2,0
1144,1760,25,Chennai,Sports,Card,4965.32,0.28,7,0
1145,1662,62,Hyderabad,Beauty,NetBanking,17567.74,0.22,7,0
1146,1182,29,Hyderabad,Home,Wallet,8026.03,0.21,5,1
1147,1847,50,Bangalore,Sports,NetBanking,9432.8,0.1,6,1
1148,1094,62,Chennai,Home,NetBanking,17240.91,0.03,1,0
1149,1970,43,Hyderabad,Beauty,UPI,10532.1,0.17,4,0
1150,1373,56,Bangalore,Home,Wallet,4030.82,0.17,4,0
1151,1911,45,Mumbai,Sports,Card,17862.2,0.29,8,0
1152,1519,22,Bangalore,Sports,Card,815.02,0.13,2,0
1153,1899,25,Bangalore,Home,Wallet,17928.85,0.21,1,0
1154,1359,42,Hyderabad,Sports,NetBanking,1200.3,0.17,7,0
1155,1899,44,Delhi,Sports,UPI,13383.82,0.05,6,0
1156,1695,63,Delhi,Home,Wallet,1619.25,0.18,5,1
1157,1280,40,Delhi,Beauty,Wallet,14183.02,0.16,8,0
1158,1194,47,Bangalore,Sports,Card,872.63,0.15,2,0
1159,1863,62,Hyderabad,Sports,UPI,16880.66,0.15,2,0
1160,1194,64,Chennai,Sports,Wallet,9425.69,0.05,9,1
1161,1666,40,Bangalore,Sports,UPI,2050.39,0.14,1,0
1162,1092,64,Bangalore,Home,NetBanking,14195.03,0.18,6,0
1163,1671,37,Hyderabad,Beauty,Card,9887.95,0.15,3,0
1164,1945,35,Mumbai,Beauty,NetBanking,3980.79,0.15,5,0
1165,1060,35,Bangalore,Electronics,UPI,510.31,0.02,8,0
1166,1633,19,Mumbai,Sports,NetBanking,8476.37,0.06,7,0
1167,1050,21,Mumbai,Sports,Card,1895.46,0.1,4,0
1168,1402,47,Delhi,Electronics,UPI,2064.56,0.13,8,0
1169,1788,50,Hyderabad,Beauty,Wallet,5493.13,0.18,2,0
1170,1004,53,Mumbai,Clothing,NetBanking,12683.07,0.26,7,0
1171,1465,35,Hyderabad,Clothing,Card,10692.23,0.05,5,0
1172,1603,54,Delhi,Beauty,Wallet,1565.95,0.0,6,0
1173,1681,36,Hyderabad,Sports,Card,19374.94,0.13,3,0
1174,1828,64,Bangalore,Clothing,UPI,17765.94,0.13,7,0
1175,1533,45,Mumbai,Home,UPI,5332.66,0.17,7,0
1176,1404,57,Hyderabad,Home,NetBanking,2622.3,0.25,2,0
1177,1837,37,Chennai,Electronics,Card,18859.58,0.24,1,0
1178,1512,50,Hyderabad,Beauty,Card,9330.61,0.03,2,0
1179,1644,29,Mumbai,Beauty,Card,6361.11,0.28,8,0
1180,1232,32,Delhi,Clothing,UPI,9909.09,0.03,3,0
1181,1523,58,Delhi,Sports,NetBanking,15500.33,0.19,4,1
1182,1345,56,Mumbai,Beauty,Card,3534.03,0.2,8,0
1183,1045,19,Bangalore,Clothing,Card,15396.42,0.2,3,0
1184,1545,46,Bangalore,Clothing,Wallet,15039.05,0.08,6,0
1185,1944,58,Delhi,Beauty,Card,10879.09,0.1,2,0
1186,1077,27,Delhi,Clothing,NetBanking,17343.68,0.16,3,0
1187,1729,19,Mumbai,Electronics,Wallet,2816.44,0.06,1,0
1188,1812,28,Bangalore,Electronics,Wallet,11990.48,0.01,9,0
1189,1922,30,Delhi,Beauty,Wallet,9096.99,0.17,4,0
1190,1072,27,Bangalore,Sports,UPI,8561.38,0.14,6,0
1191,1793,31,Delhi,Electronics,Wallet,5200.71,0.2,7,0
1192,1248,35,Hyderabad,Electronics,Card,7571.14,0.04,2,0
1193,1046,26,Chennai,Beauty,UPI,2341.38,0.25,8,0
1194,1120,56,Hyderabad,Home,UPI,5181.66,0.04,9,0
1195,1213,45,Delhi,Clothing,UPI,5584.91,0.27,2,1
1196,1238,20,Chennai,Electronics,UPI,14469.22,0.13,5,0
1197,1055,37,Chennai,Home,UPI,1161.3,0.16,2,0
1198,1349,23,Delhi,Sports,UPI,13093.61,0.27,5,0
